0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,19.047619047619047j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.65016501650165+16.5016501650165j),0j,(6.828115243956828-72.61008119791846j),0j,0j,(-2.4752475247524752+24.752475247524753j),0j,(-2.7027027027027026+16.216216216216214j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,89.6057347670251j,0j,0j,0j,0j,0j,0j,0j,(-2.4752475247524752+24.752475247524753j),(-3.2232070910556008+28.203062046736505j),0j,(10.648949665313026-196.48349022697218j),(-4.9504950495049505+49.504950495049506j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,22.22074083949959j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,83.33333333333334j,0j,0j,0j,0j,(-4.9504950495049505+49.504950495049506j),(22.186448473698224-298.1607506430374j),(-9.900990099009901+99.00990099009901j),(-7.334963325183375+48.8997555012225j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.4752475247524752+24.752475247524753j),0j,(-9.900990099009901+99.00990099009901j),(20.624521164307932-164.05727633040533j),0j,(-5.88235294117647+23.52941176470588j),0j,(-2.365930599369085+19.71608832807571j),0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,103.83784681840837j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,28.57428600002857j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7.334963325183375+48.8997555012225j),0j,(13.546501509569499-225.2963061601784j),0j,0j,(-3.3003300330033+33.003300330033j),0j,0j,0j,0j,(-2.911208151382824+21.83406113537118j),0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,77.66990291262135j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,44.44148167899918j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.7027027027027026+16.216216216216214j),0j,0j,(-5.88235294117647+23.52941176470588j),0j,(22.269175147532593-269.4370052594514j),(-8.73362445414847+65.50218340611353j),(-4.9504950495049505+49.504950495049506j),0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,176.32952461560163j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-8.73362445414847+65.50218340611353j),(33.486099701673226-483.0495188378332j),(-9.900990099009901+99.00990099009901j),0j,(-9.900990099009901+99.00990099009901j),(-4.9504950495049505+49.504950495049506j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,194.17475728155338j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.365930599369085+19.71608832807571j),(-3.3003300330033+33.003300330033j),(-4.9504950495049505+49.504950495049506j),(-9.900990099009901+99.00990099009901j),(30.41873587989714-486.0665229601071j),(-9.900990099009901+99.00990099009901j),0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,192.3076923076923j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-9.900990099009901+99.00990099009901j),(16.538342992403823-342.6958011351641j),0j,0j,(-4.9504950495049505+49.504950495049506j),0j,(-1.6868578438889743+12.268057046465266j),0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,137.30982589114078j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-9.900990099009901+99.00990099009901j),0j,0j,(14.325768860071847-298.5994587698917j),(-4.424778761061947+66.3716814159292j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,19.23076923076923j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.19047619047619j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4.9504950495049505+49.504950495049506j),0j,0j,(-4.424778761061947+66.3716814159292j),(9.375273810566897-206.38221444797773j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,152.38095238095238j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,44.44148167899918j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-4.9504950495049505+49.504950495049506j),0j,0j,(4.9504950495049505-234.75358769500338j),0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,97.08737864077669j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.911208151382824+21.83406113537118j),0j,0j,0j,0j,0j,0j,0j,(7.861703200887774-164.64855254379611j),(-4.9504950495049505+49.504950495049506j),0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,57.68077153800009j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,38.095238095238095j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-1.6868578438889743+12.268057046465266j),0j,0j,0j,(-4.9504950495049505+49.504950495049506j),(13.238012959400525-217.1254176649028j),(-6.6006600660066+66.006600660066j),0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,114.62500429843766j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.19047619047619j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.6006600660066+66.006600660066j),(6.6006600660066-248.95567087694073j),0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,58.240779028660285j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,31.74603174603174j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-2.4390243902439024+21.951219512195124j),(-1.9801980198019802+19.801980198019802j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(11.019882476052484-194.08751197777607j),(-6.6006600660066+66.006600660066j)
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,380.95238095238096j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,286.000286000286j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.6006600660066+66.006600660066j),(6.6006600660066-698.198716805463j)
